image_index,concept,verdict,macro_cluster
44,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
44,"fibroses, pulmonary",Uncertain,0
44,miliary lupoid of boeck,Uncertain,1
44,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
44,tracheal structure,Aligned,0
44,tuberculous (qualifier value),Uncertain,1
44,visualized proximal humerus demonstrates normal trabecular pattern and smooth cortical bone surfaces.,Uncertain,2
45,atheroscleroses,Uncertain,0
45,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
45,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
45,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
45,gallstone diseases,Uncertain,5
45,large lobulated soft tissue density identified in the left lower lung field.,Unaligned,0
45,pericardial effusion,Uncertain,0
45,small focal nodular density identified in the left lower lung field.,Uncertain,0
45,the shoulder region demonstrates normal osseous alignment and intact cortical margins.,Uncertain,2
45,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
46,"columns, spinal",Uncertain,2
46,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
46,cystic fibrosis (disorder),Uncertain,0
46,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
46,"disease, forestier's",Uncertain,2
46,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
46,pulmonary cicatrix,Uncertain,0
46,the carina is sharp and located at the level of the hilum.,Uncertain,0
46,the left atrial appendage is located along the mid left heart border.,Uncertain,0
46,well defined thick walled cavitary lesion identified in the left lower lobe.,Uncertain,0
47,bilateral hilar lymphadenopathy with prominent right paratracheal nodal enlargement is noted.,Uncertain,1
47,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
47,cervical spines,Uncertain,2
47,dense calcified plaques identified along the margins of the thoracic aorta.,Uncertain,0
47,fibrocystic disease,Uncertain,0
47,gallstone diseases,Uncertain,5
47,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
47,miliary lupoid of boeck,Uncertain,1
47,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
47,tuberculosis,Uncertain,1
48,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
48,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Unaligned,1
48,dense amorphous calcifications identified along the thoracic wall soft tissue planes.,Unaligned,2
48,dense consolidation obscuring the normal vascular markings in the left lower lung.,Unaligned,0
48,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
48,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
48,enlarged cardiac silhouette associated with diffuse bilateral pulmonary venous hypertension and edema.,Unaligned,0
48,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
48,globular heart shape suggesting an increase in the pericardial space.,Unaligned,0
49,bronchiectasis (disorder),Uncertain,0
49,chronic irreversible airway obstruction,Uncertain,0
49,diffuse bilateral peribronchial thickening with prominent central bronchiectasis throughout both lungs.,Uncertain,0
49,diffuse miliary pattern of tiny rounded opacities throughout the pulmonary parenchyma.,Uncertain,0
49,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
49,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Unaligned,0
49,radiopaque calculus identified within the right upper quadrant biliary region.,Unaligned,5
49,the costophrenic angles are preserved and show no signs of pleural fluid accumulation.,Aligned,4
49,unexpanded lung,Uncertain,0
50,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
50,crowding of the pulmonary vascular markings within the affected lung zone.,Uncertain,0
50,cystic fibrosis (disorder),Uncertain,0
50,fibrocystic disease,Uncertain,0
50,miliary lupoid of boeck,Uncertain,1
50,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
50,smooth tracheal walls are identified extending inferiorly toward the level of the carina.,Uncertain,0
50,"spine, cervical",Uncertain,2
50,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
50,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
51,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
51,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
51,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
51,layering opacity along the lateral chest wall indicates pleural effusion.,Unaligned,0
51,patchy airspace opacification identified in the right mid lung zone suggesting consolidation.,Uncertain,0
51,the heart ventricles occupy the inferior aspect of the central mediastinal shadow.,Uncertain,0
51,visible pleural air collection accompanied by dependent opacification consistent with a hemopneumothorax.,Unaligned,0
52,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
52,calcified granuloma,Uncertain,0
52,calculus in biliary tract (disorder),Uncertain,5
52,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
52,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
52,enlarged mediastinal lymph nodes causing subtle widening of the paratracheal stripe.,Uncertain,7
52,fibrocystic disease,Uncertain,0
52,"fibroses, pulmonary",Uncertain,0
52,multiple ring shadows and tubular opacities consistent with widespread cystic bronchiectasis.,Uncertain,0
52,the thoracic aorta maintains a smooth lateral contour along the upper mediastinal stripe.,Aligned,0
53,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
53,cardiomegaly (disorder),Uncertain,0
53,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
53,"disease, forestier's",Uncertain,2
53,"fibroses, pulmonary",Uncertain,0
53,normal cardiac ventricular contours are visualized along the left heart border profile.,Aligned,0
53,persistent hazy opacity noted within the right upper lobe lung parenchyma.,Unaligned,0
53,the pleural surfaces appear smooth and well defined along the lateral chest walls.,Aligned,0
53,tortuous thoracic aorta with extensive mural calcification along the aortic knob.,Unaligned,0
54,abnormal separation of the articular surfaces within the acromioclavicular joint.,Uncertain,1
54,cervical spines,Uncertain,2
54,"columns, spinal",Uncertain,2
54,complete disruption of the normal anatomical alignment of the sternoclavicular joint.,Uncertain,1
54,cystic fibrosis,Uncertain,0
54,cystic fibrosis (disorder),Uncertain,0
54,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
54,fibrocystic disease,Uncertain,0
54,generalized thinning of the cortical margins of the visualized ribs.,Uncertain,2
54,miliary lupoid of boeck,Uncertain,1
55,bilateral perihilar airspace opacities consistent with pulmonary edema.,Uncertain,0
55,cardiomegaly with prominent pulmonary vascular congestion and bilateral perihilar interstitial opacities.,Uncertain,0
55,chronic irreversible airway obstruction,Uncertain,0
55,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
55,gas filled structure noted superior to the left hemidiaphragm.,Unaligned,3
55,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Unaligned,3
55,heart atria,Uncertain,0
55,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
55,the upper abdomen is partially included at the base of the image.,Uncertain,3
55,well-defined costophrenic sulcus with normal contour and sharp margins.,Uncertain,4
56,a solitary well-defined nodule with central dense calcification is noted.,Uncertain,0
56,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
56,dense calcified plaques identified along the margins of the thoracic aorta.,Unaligned,0
56,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
56,"disease, forestier's",Uncertain,2
56,"fibroses, pulmonary",Uncertain,0
56,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
56,tracheal structure,Uncertain,0
56,well-defined costophrenic sulcus with normal contour and sharp margins.,Aligned,4
57,acute bronchitis (disorder),Uncertain,0
57,atheroscleroses,Uncertain,0
57,bronchiolitis (disorder),Uncertain,0
57,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
57,confluent airspace opacification present within the left lower lobe segment.,Uncertain,0
57,gas shadows are noted within the upper abdomen beneath the hemidiaphragms.,Uncertain,3
57,pulmonary cicatrix,Uncertain,0
57,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
57,the left atrial appendage is located along the mid left heart border.,Uncertain,0
57,the pulmonary artery segment maintains a normal contour along the left heart border.,Uncertain,0
58,cardiac ventricular morphology contributes to the overall size of the cardiac silhouette.,Uncertain,0
58,confluent airspace opacities identified throughout the right middle and lower lobes.,Uncertain,0
58,costophrenic angle,Uncertain,4
58,expansile lytic lesion noted within the mid portion of the right scapula.,Unaligned,2
58,free intraperitoneal air collection noted tracking along the superior hepatic surface.,Unaligned,3
58,"hernia, hiatus",Aligned,3
58,large lobulated soft tissue density identified in the left lower lung field.,Uncertain,0
58,localized dome shaped elevation of the hemidiaphragm contour on the frontal view.,Uncertain,3
58,obliteration of the costophrenic sulcus consistent with pleural fluid collection.,Uncertain,0
58,the left atrial appendage is located along the mid left heart border.,Uncertain,0
59,acute bronchitis (disorder),Uncertain,0
59,chronic irreversible airway obstruction,Unaligned,0
59,"columns, spinal",Uncertain,2
59,confluent airspace opacification present within the left lower lobe segment.,Unaligned,0
59,cystic fibrosis (disorder),Uncertain,0
59,dense pleural opacity causing obscuration of the underlying pulmonary vascular markings.,Unaligned,0
59,diminished size of the hilar vessels with overall decreased pulmonary vascularity.,Uncertain,0
59,retrocardiac soft tissue opacity noted within the posterior mediastinum.,Unaligned,3
59,structure of yellow fat,Uncertain,6
